id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag
67849662,4225.0,4225.0,4225.0,36 months,14.85,146.16,C,C5,mechanic,5 years,RENT,35000.0,Source Verified,Dec-2015,Charged Off,n,debt_consolidation,Debt consolidation,KS,15.22,2.0,Jul-2011,725.0,729.0,0.0,18.0,,6.0,0.0,1058.0,24.6,6.0,w,0.0,0.0,2558.87,2558.87,1536.9,653.6,0.0,368.37,66.3066,Apr-2017,146.16,,Dec-2017,499.0,0.0,0.0,,1.0,Individual,,,,0.0,0.0,4888.0,0.0,1.0,0.0,0.0,47.0,3830.0,22.0,0.0,0.0,367.0,22.0,4300.0,0.0,0.0,0.0,0.0,815.0,2233.0,14.1,0.0,0.0,47.0,53.0,26.0,26.0,0.0,26.0,,14.0,18.0,0.0,1.0,2.0,3.0,3.0,1.0,5.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,21822.0,4888.0,2600.0,17522.0,N,Cash,N
68596180,20000.0,20000.0,20000.0,36 months,5.32,602.3,A,A1,driver,9 years,OWN,65000.0,Not Verified,Dec-2015,Fully Paid,n,debt_consolidation,Debt consolidation,NY,18.83,0.0,May-1991,835.0,839.0,1.0,,,12.0,0.0,2269.0,3.0,17.0,w,0.0,0.0,21631.724328904200,21631.72,20000.0,1631.72,0.0,0.0,0.0,Aug-2018,3577.5,,Aug-2018,809.0,805.0,0.0,,1.0,Individual,,,,0.0,0.0,15444.0,0.0,2.0,0.0,1.0,15.0,13175.0,44.0,0.0,1.0,1448.0,15.0,76200.0,2.0,0.0,1.0,2.0,1287.0,73931.0,3.0,0.0,0.0,63.0,295.0,19.0,15.0,0.0,19.0,,4.0,,0.0,3.0,3.0,10.0,11.0,4.0,10.0,13.0,3.0,12.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,106217.0,15444.0,76200.0,30017.0,N,Cash,N
68526907,16000.0,16000.0,16000.0,60 months,17.97,406.04,D,D4,Professional Sales Associate,< 1 year,MORTGAGE,109000.0,Source Verified,Dec-2015,Fully Paid,n,debt_consolidation,Debt consolidation,NM,23.35,0.0,Apr-2002,680.0,684.0,1.0,,,11.0,0.0,42469.0,87.6,33.0,w,0.0,0.0,17471.57,17471.57,16000.0,1471.57,0.0,0.0,0.0,Jul-2016,15481.3,,Jul-2016,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,182936.0,2.0,2.0,2.0,2.0,3.0,20689.0,94.0,1.0,3.0,8897.0,90.0,48500.0,0.0,3.0,1.0,5.0,16631.0,0.0,100.8,0.0,0.0,149.0,164.0,3.0,3.0,1.0,13.0,,1.0,,0.0,3.0,6.0,3.0,13.0,10.0,8.0,22.0,6.0,11.0,0.0,0.0,0.0,3.0,100.0,100.0,0.0,0.0,228050.0,63158.0,15800.0,22000.0,N,Cash,N
68607141,17600.0,17600.0,17600.0,36 months,5.32,530.03,A,A1,Network Security Specialist III,< 1 year,MORTGAGE,88000.0,Source Verified,Dec-2015,Fully Paid,n,credit_card,Credit card refinancing,KS,26.59,0.0,May-2001,780.0,784.0,0.0,,,20.0,0.0,12203.0,34.4,42.0,w,0.0,0.0,18305.08,18305.08,17600.0,705.08,0.0,0.0,0.0,Nov-2016,17.88,,Aug-2018,779.0,775.0,0.0,,1.0,Individual,,,,0.0,0.0,229082.0,0.0,10.0,1.0,4.0,9.0,68644.0,74.0,0.0,0.0,9347.0,63.0,35500.0,2.0,6.0,1.0,5.0,12057.0,11397.0,51.7,0.0,0.0,160.0,175.0,37.0,9.0,5.0,37.0,,10.0,,0.0,2.0,2.0,4.0,7.0,24.0,8.0,13.0,2.0,20.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,285027.0,80847.0,23600.0,92701.0,N,Cash,N
68526883,15000.0,15000.0,15000.0,36 months,5.32,451.73,A,A1,DEPUTY SHERIFF,10+ years,MORTGAGE,44000.0,Source Verified,Dec-2015,Fully Paid,n,home_improvement,Home improvement,VA,15.34,0.0,Jun-2002,685.0,689.0,1.0,47.0,,7.0,0.0,17003.0,50.3,21.0,w,0.0,0.0,16280.562475856400,16280.56,15000.0,1257.97,22.59,0.0,0.0,Jan-2019,455.59,,Jan-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,17003.0,0.0,0.0,0.0,1.0,19.0,0.0,,0.0,1.0,5966.0,50.0,33800.0,0.0,3.0,3.0,2.0,2429.0,7011.0,51.0,0.0,0.0,141.0,162.0,13.0,13.0,2.0,34.0,,5.0,47.0,0.0,2.0,6.0,2.0,4.0,5.0,7.0,14.0,6.0,7.0,0.0,0.0,0.0,0.0,90.5,0.0,0.0,0.0,33800.0,17003.0,14300.0,0.0,N,Cash,N
67715283,16000.0,16000.0,16000.0,36 months,12.88,538.18,C,C2,"Owner, Fee Appraiser ",10+ years,MORTGAGE,65000.0,Not Verified,Dec-2015,Charged Off,n,small_business,Business,AL,18.96,0.0,Dec-1985,675.0,679.0,0.0,33.0,66.0,7.0,1.0,5157.0,54.3,20.0,w,0.0,0.0,17396.63,17396.63,13833.12,3402.05,161.46,0.0,0.0,Nov-2018,565.09,,Mar-2019,629.0,625.0,0.0,55.0,1.0,Individual,,,,0.0,1830.0,39781.0,2.0,2.0,0.0,0.0,27.0,34624.0,68.0,2.0,2.0,739.0,64.0,9500.0,0.0,5.0,0.0,2.0,5683.0,3684.0,21.6,0.0,0.0,256.0,360.0,1.0,1.0,0.0,1.0,33.0,14.0,33.0,1.0,3.0,5.0,3.0,3.0,12.0,5.0,7.0,5.0,7.0,0.0,0.0,0.0,2.0,80.0,0.0,0.0,1.0,80999.0,39781.0,4700.0,71499.0,N,Cash,N
68341789,24250.0,24250.0,24250.0,60 months,24.24,701.01,F,F3,hvac technician,4 years,MORTGAGE,75000.0,Not Verified,Dec-2015,Charged Off,n,debt_consolidation,,NY,20.84,0.0,Apr-2007,660.0,664.0,0.0,,,18.0,0.0,24799.0,65.3,21.0,w,0.0,0.0,4124.42,4124.42,1332.69,2791.73,0.0,0.0,0.0,Jul-2016,701.01,,Mar-2018,499.0,0.0,0.0,,1.0,Individual,,,,0.0,0.0,320098.0,2.0,1.0,0.0,1.0,14.0,13676.0,75.0,2.0,10.0,3138.0,61.0,38000.0,1.0,1.0,3.0,13.0,17783.0,9044.0,68.9,0.0,0.0,93.0,104.0,2.0,2.0,2.0,2.0,,7.0,,0.0,10.0,12.0,11.0,12.0,2.0,15.0,16.0,12.0,18.0,0.0,0.0,0.0,3.0,100.0,63.6,0.0,0.0,344960.0,38475.0,29100.0,18300.0,N,Cash,N
68533595,12000.0,12000.0,12000.0,36 months,10.78,391.62,B,B4,Public Affairs Specialist ,1 year,RENT,98000.0,Not Verified,Dec-2015,Fully Paid,n,debt_consolidation,Debt consolidation,WA,24.04,0.0,Feb-2002,690.0,694.0,0.0,33.0,61.0,15.0,1.0,20462.0,62.8,39.0,w,0.0,0.0,13349.6655894541,13349.67,12000.0,1349.67,0.0,0.0,0.0,Apr-2017,7884.96,,Jun-2017,754.0,750.0,0.0,69.0,1.0,Individual,,,,0.0,5930.0,374585.0,0.0,4.0,1.0,3.0,9.0,82819.0,66.0,1.0,2.0,12597.0,65.0,32600.0,1.0,1.0,0.0,5.0,26756.0,3884.0,83.9,0.0,0.0,147.0,166.0,9.0,9.0,8.0,9.0,69.0,15.0,69.0,4.0,3.0,5.0,3.0,6.0,17.0,8.0,14.0,5.0,15.0,0.0,0.0,0.0,2.0,87.2,66.7,0.0,0.0,478544.0,103281.0,24100.0,120544.0,N,Cash,N
68415473,25000.0,25000.0,25000.0,60 months,13.99,581.58,C,C4,Executive Assistant,9 years,MORTGAGE,79000.0,Not Verified,Dec-2015,Charged Off,n,debt_consolidation,Debt consolidation,MD,34.53,0.0,Jun-2001,730.0,734.0,1.0,,,33.0,0.0,22519.0,18.6,72.0,w,0.0,0.0,14490.92,14490.92,8364.55,6126.37,0.0,0.0,0.0,Feb-2018,581.58,,Mar-2019,604.0,600.0,0.0,,1.0,Individual,,,,0.0,171.0,265233.0,3.0,3.0,2.0,4.0,5.0,67459.0,62.0,4.0,8.0,5447.0,28.0,121200.0,2.0,6.0,3.0,12.0,8556.0,57049.0,21.4,0.0,0.0,124.0,174.0,1.0,1.0,6.0,2.0,,2.0,,0.0,6.0,16.0,12.0,21.0,15.0,29.0,51.0,16.0,33.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,389002.0,89978.0,72600.0,81802.0,N,Cash,N
68537655,16800.0,16800.0,16800.0,60 months,12.88,381.23,C,C2,CEO,10+ years,MORTGAGE,118000.0,Not Verified,Dec-2015,Current,n,debt_consolidation,Debt consolidation,MO,34.29,0.0,Jun-1997,680.0,684.0,0.0,35.0,57.0,11.0,1.0,7849.0,24.1,46.0,w,7434.43,7434.43,14456.69,14456.69,9365.57,5091.12,0.0,0.0,0.0,Feb-2019,381.23,Apr-2019,Nov-2017,759.0,755.0,0.0,67.0,1.0,Individual,,,,0.0,0.0,314793.0,0.0,4.0,0.0,4.0,13.0,67959.0,67.0,1.0,1.0,4746.0,53.0,32600.0,2.0,8.0,1.0,6.0,28618.0,4751.0,62.3,0.0,0.0,126.0,222.0,11.0,11.0,4.0,11.0,66.0,11.0,66.0,12.0,3.0,3.0,4.0,22.0,12.0,5.0,28.0,3.0,11.0,0.0,0.0,0.0,1.0,64.4,25.0,0.0,0.0,412771.0,75808.0,12600.0,115941.0,N,Cash,N
68446769,7000.0,7000.0,7000.0,36 months,7.49,217.72,A,A4,Carrier,10+ years,MORTGAGE,59000.0,Not Verified,Dec-2015,Fully Paid,n,credit_card,Credit card refinancing,MD,13.06,1.0,Oct-1996,730.0,734.0,1.0,23.0,,10.0,0.0,10467.0,24.2,34.0,w,0.0,0.0,7806.099471192900,7806.1,7000.0,806.1,0.0,0.0,0.0,Oct-2018,425.19,,Mar-2019,769.0,765.0,0.0,,1.0,Individual,,,,0.0,0.0,55222.0,0.0,1.0,0.0,0.0,45.0,5337.0,26.0,1.0,2.0,6987.0,25.0,43200.0,0.0,2.0,2.0,2.0,6136.0,26118.0,26.0,0.0,0.0,124.0,223.0,10.0,10.0,3.0,34.0,,1.0,,0.0,2.0,4.0,4.0,5.0,14.0,8.0,17.0,4.0,10.0,0.0,0.0,0.0,1.0,97.1,0.0,0.0,0.0,115502.0,15804.0,35300.0,20402.0,N,Cash,N
68367011,21000.0,21000.0,21000.0,60 months,13.99,488.53,C,C4,Resident physician,< 1 year,RENT,52000.0,Source Verified,Dec-2015,Fully Paid,n,credit_card,Credit card refinancing,OH,14.47,0.0,Jan-2005,680.0,684.0,1.0,,,5.0,0.0,20374.0,87.4,15.0,w,0.0,0.0,27285.807861269100,27285.81,21000.0,6285.81,0.0,0.0,0.0,Aug-2018,12548.3,,Mar-2019,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,372407.0,1.0,1.0,1.0,1.0,5.0,352033.0,,0.0,0.0,9358.0,87.0,23300.0,1.0,0.0,2.0,1.0,74481.0,2926.0,87.4,0.0,0.0,76.0,131.0,85.0,5.0,0.0,85.0,,0.0,,0.0,3.0,3.0,4.0,4.0,11.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,370357.0,372407.0,23300.0,347057.0,N,Cash,N
68407301,27500.0,27500.0,27500.0,60 months,14.85,652.06,C,C5,Manager,10+ years,MORTGAGE,195000.0,Not Verified,Dec-2015,Fully Paid,n,other,Other,LA,6.79,0.0,Jul-2001,700.0,704.0,0.0,,,14.0,0.0,34974.0,50.9,19.0,w,0.0,0.0,29753.17,29753.17,27500.0,2253.17,0.0,0.0,0.0,Aug-2016,25897.53,,Jul-2016,734.0,730.0,0.0,,1.0,Individual,,,,0.0,0.0,267500.0,1.0,1.0,0.0,1.0,21.0,10003.0,76.0,1.0,3.0,12056.0,55.0,68700.0,0.0,0.0,0.0,4.0,19107.0,23969.0,56.8,0.0,0.0,21.0,173.0,3.0,3.0,1.0,3.0,,,,0.0,6.0,10.0,7.0,9.0,1.0,12.0,17.0,10.0,14.0,0.0,0.0,0.0,1.0,100.0,57.1,0.0,0.0,325100.0,44977.0,55500.0,13200.0,N,Cash,N
68356614,7200.0,7200.0,7200.0,36 months,11.48,237.36,B,B5,Legal Administrative Assistant,10+ years,MORTGAGE,72500.0,Verified,Dec-2015,Fully Paid,n,home_improvement,Home improvement,GA,8.47,0.0,Aug-2004,725.0,729.0,1.0,,,5.0,0.0,5449.0,35.2,7.0,w,0.0,0.0,8253.8619255616,8253.86,7200.0,1053.86,0.0,0.0,0.0,Sep-2017,3755.5,,Feb-2019,739.0,735.0,0.0,,1.0,Individual,,,,0.0,0.0,147791.0,2.0,1.0,0.0,1.0,23.0,14807.0,66.0,3.0,3.0,2445.0,53.0,15500.0,1.0,0.0,2.0,4.0,29558.0,10051.0,35.2,0.0,0.0,111.0,7.0,2.0,2.0,2.0,2.0,,0.0,,0.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,189950.0,20256.0,15500.0,22450.0,N,Cash,N
68426865,20000.0,20000.0,20000.0,36 months,14.85,691.84,C,C5,GM,6 years,RENT,110000.0,Not Verified,Dec-2015,Fully Paid,n,credit_card,Credit card refinancing,IL,12.45,0.0,Jun-2007,690.0,694.0,0.0,,,8.0,0.0,21374.0,84.5,12.0,w,0.0,0.0,24889.013358121,24889.01,20000.0,4889.01,0.0,0.0,0.0,Dec-2018,1407.7,,Dec-2018,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,37491.0,0.0,1.0,1.0,1.0,10.0,16016.0,80.0,0.0,1.0,14981.0,82.0,25300.0,1.0,0.0,1.0,3.0,5356.0,523.0,97.6,0.0,0.0,10.0,102.0,16.0,10.0,0.0,16.0,,9.0,,0.0,3.0,4.0,3.0,5.0,1.0,6.0,10.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,45509.0,37491.0,21500.0,20000.0,N,Cash,N
68476676,20000.0,20000.0,20000.0,36 months,15.77,700.88,D,D1,Clinical Intake,5 years,RENT,70000.0,Not Verified,Dec-2015,Fully Paid,n,house,Home buying,FL,22.21,0.0,Jul-2004,680.0,684.0,0.0,38.0,,24.0,0.0,19077.0,36.6,63.0,w,0.0,0.0,21780.5867830477,21780.59,20000.0,1780.59,0.0,0.0,0.0,Dec-2016,2815.6,,Mar-2019,659.0,655.0,0.0,38.0,1.0,Individual,,,,0.0,264.0,63456.0,2.0,3.0,0.0,0.0,47.0,44379.0,84.0,6.0,9.0,2957.0,61.0,52100.0,0.0,0.0,3.0,9.0,2759.0,12279.0,48.0,0.0,0.0,131.0,137.0,2.0,2.0,1.0,2.0,,9.0,,5.0,8.0,17.0,9.0,9.0,39.0,21.0,23.0,17.0,24.0,0.0,0.0,0.0,6.0,92.1,0.0,0.0,0.0,104696.0,63456.0,23600.0,52596.0,N,Cash,N
68566951,10000.0,10000.0,10000.0,60 months,17.97,253.78,D,D4,Educator ,2 years,MORTGAGE,55000.0,Not Verified,Dec-2015,Charged Off,n,credit_card,Credit card refinancing,CO,35.7,0.0,Apr-2001,685.0,689.0,0.0,,,14.0,0.0,38623.0,78.0,28.0,w,0.0,0.0,5558.2,5558.2,2687.15,2871.05,0.0,0.0,0.0,Nov-2017,253.78,,Feb-2018,524.0,520.0,0.0,,1.0,Individual,,,,0.0,0.0,288087.0,2.0,2.0,2.0,2.0,6.0,32895.0,94.0,1.0,1.0,6742.0,85.0,49500.0,0.0,3.0,3.0,4.0,20578.0,287.0,97.4,0.0,0.0,106.0,176.0,7.0,6.0,6.0,51.0,,6.0,,0.0,3.0,9.0,3.0,4.0,6.0,11.0,16.0,9.0,14.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,302401.0,71518.0,11000.0,34953.0,N,Cash,N
68615044,16000.0,16000.0,16000.0,60 months,13.99,372.21,C,C4,Registered Nurse,9 years,MORTGAGE,142000.0,Verified,Dec-2015,Current,n,debt_consolidation,Debt consolidation,CA,17.74,2.0,Oct-2004,680.0,684.0,2.0,8.0,39.0,15.0,2.0,2273.0,39.9,19.0,w,7186.06,7186.06,14112.89,14112.89,8813.94,5298.95,0.0,0.0,0.0,Feb-2019,372.21,Apr-2019,Mar-2019,689.0,685.0,0.0,43.0,1.0,Individual,,,,0.0,0.0,667373.0,0.0,7.0,0.0,6.0,17.0,109893.0,69.0,0.0,1.0,1959.0,66.0,5700.0,5.0,0.0,3.0,7.0,47670.0,2827.0,44.6,0.0,0.0,134.0,98.0,23.0,17.0,1.0,23.0,29.0,4.0,13.0,1.0,2.0,2.0,4.0,5.0,10.0,7.0,8.0,2.0,15.0,0.0,0.0,0.0,0.0,73.7,25.0,0.0,2.0,704224.0,112166.0,5100.0,124120.0,N,Cash,N
68527009,20000.0,20000.0,20000.0,36 months,9.8,643.47,B,B3,Manager,5 years,RENT,75000.0,Not Verified,Dec-2015,Fully Paid,n,debt_consolidation,Debt consolidation,WA,23.45,0.0,May-1992,725.0,729.0,0.0,70.0,,14.0,0.0,7558.0,9.6,26.0,w,0.0,0.0,21918.8165025628,21918.82,20000.0,1918.82,0.0,0.0,0.0,Mar-2017,13580.93,,Mar-2019,799.0,795.0,0.0,70.0,1.0,Individual,,,,0.0,0.0,40090.0,2.0,2.0,2.0,3.0,8.0,32532.0,84.0,3.0,5.0,1600.0,34.0,78900.0,0.0,2.0,0.0,8.0,2864.0,48533.0,5.9,0.0,0.0,159.0,283.0,4.0,4.0,1.0,4.0,,19.0,,2.0,5.0,10.0,7.0,8.0,11.0,12.0,13.0,10.0,14.0,0.0,0.0,0.0,5.0,92.3,0.0,0.0,0.0,117477.0,40090.0,51600.0,38577.0,N,Cash,N
68547583,8650.0,8650.0,8650.0,36 months,5.32,260.5,A,A1,Associate Consultant,< 1 year,MORTGAGE,100000.0,Not Verified,Dec-2015,Fully Paid,n,credit_card,Credit card refinancing,IN,7.28,0.0,Jul-2001,750.0,754.0,0.0,,,15.0,0.0,7158.0,26.7,24.0,w,0.0,0.0,9263.849333086900,9263.85,8650.0,613.85,0.0,0.0,0.0,Dec-2017,2.08,,Nov-2018,774.0,770.0,0.0,,1.0,Individual,,,,0.0,0.0,165450.0,0.0,1.0,1.0,1.0,11.0,24041.0,89.0,0.0,3.0,3081.0,58.0,26800.0,1.0,0.0,5.0,5.0,13788.0,11142.0,39.1,0.0,0.0,73.0,173.0,16.0,11.0,1.0,20.0,,11.0,,0.0,3.0,3.0,9.0,10.0,5.0,13.0,18.0,3.0,15.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,191618.0,31199.0,18300.0,27078.0,N,Cash,N
68587709,21000.0,21000.0,21000.0,60 months,13.44,482.56,C,C3,Teacher,2 years,RENT,54649.0,Source Verified,Dec-2015,Fully Paid,n,debt_consolidation,Debt consolidation,TX,12.14,0.0,Oct-1999,670.0,674.0,0.0,,48.0,9.0,1.0,1581.0,26.8,44.0,w,0.0,0.0,24473.2276218388,24473.23,21000.0,3473.23,0.0,0.0,0.0,May-2017,17274.03,,Mar-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,51489.0,0.0,7.0,0.0,2.0,14.0,49908.0,97.0,0.0,1.0,1097.0,89.0,5900.0,1.0,3.0,1.0,3.0,5721.0,4319.0,26.8,0.0,0.0,186.0,194.0,17.0,14.0,2.0,17.0,,0.0,,0.0,2.0,2.0,2.0,14.0,25.0,2.0,17.0,2.0,9.0,0.0,0.0,0.0,0.0,100.0,50.0,1.0,0.0,57564.0,51489.0,5900.0,51664.0,N,Cash,N
68446771,7200.0,7200.0,7200.0,36 months,15.77,252.32,D,D1,Bank Officer Senior Customer Care Spec.,< 1 year,RENT,55000.0,Not Verified,Dec-2015,Fully Paid,n,debt_consolidation,,NY,17.35,0.0,Jun-2005,680.0,684.0,0.0,59.0,74.0,24.0,1.0,5938.0,69.0,43.0,w,0.0,0.0,8894.319824248000,8894.32,7200.0,1694.32,0.0,0.0,0.0,Mar-2018,2602.09,,Feb-2018,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,275831.0,1.0,18.0,3.0,9.0,5.0,269893.0,110.0,0.0,3.0,3234.0,108.0,8600.0,4.0,0.0,9.0,12.0,11493.0,1521.0,77.3,0.0,0.0,111.0,126.0,15.0,5.0,0.0,15.0,,5.0,,0.0,2.0,3.0,4.0,5.0,35.0,6.0,8.0,3.0,24.0,0.0,0.0,0.0,3.0,97.7,50.0,0.0,1.0,255047.0,275831.0,6700.0,246447.0,N,Cash,N
66796130,8800.0,8800.0,8800.0,36 months,9.8,283.13,B,B3,Sales Representative/ Agent,10+ years,MORTGAGE,92000.0,Source Verified,Dec-2015,Fully Paid,n,credit_card,Credit card refinancing,MI,5.18,0.0,Nov-2001,665.0,669.0,1.0,45.0,,9.0,0.0,9195.0,76.6,24.0,w,0.0,0.0,9852.877877179,9852.88,8800.0,1052.88,0.0,0.0,0.0,Aug-2017,4768.52,,Aug-2017,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,105650.0,1.0,1.0,0.0,0.0,35.0,921.0,15.0,2.0,5.0,3818.0,56.0,12000.0,0.0,2.0,3.0,8.0,11739.0,445.0,94.8,0.0,0.0,102.0,169.0,6.0,6.0,2.0,9.0,45.0,6.0,45.0,0.0,3.0,5.0,3.0,11.0,6.0,6.0,15.0,5.0,9.0,0.0,0.0,0.0,2.0,87.5,100.0,0.0,0.0,116292.0,10116.0,8500.0,6000.0,N,Cash,N
68617034,14650.0,14650.0,14650.0,60 months,20.5,392.23,E,E4,Senior Service Specialist,2 years,RENT,43160.0,Verified,Dec-2015,Current,n,debt_consolidation,Debt consolidation,OH,21.44,0.0,Oct-2005,690.0,694.0,0.0,,,12.0,0.0,11378.0,101.6,24.0,w,7142.25,7142.25,14908.17,14908.17,7507.75,7400.42,0.0,0.0,0.0,Mar-2019,392.23,Apr-2019,Mar-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,62813.0,0.0,10.0,0.0,0.0,76.0,51435.0,91.0,0.0,0.0,10159.0,93.0,11200.0,0.0,0.0,0.0,0.0,5234.0,0.0,101.6,0.0,0.0,122.0,45.0,40.0,40.0,0.0,40.0,,,,0.0,2.0,2.0,2.0,2.0,22.0,2.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,67732.0,62813.0,11200.0,56532.0,N,Cash,N
68387134,2500.0,2500.0,2500.0,36 months,17.27,89.47,D,D3,Teacher,10+ years,MORTGAGE,50000.0,Verified,Dec-2015,Fully Paid,n,other,Other,FL,17.6,3.0,Jan-2001,670.0,674.0,4.0,6.0,,7.0,0.0,732.0,31.1,22.0,w,0.0,0.0,3213.2994112426,3213.3,2500.0,713.3,0.0,0.0,0.0,Nov-2018,266.79,,Feb-2019,669.0,665.0,0.0,18.0,1.0,Individual,,,,0.0,0.0,197169.0,3.0,3.0,2.0,4.0,2.0,196437.0,95.0,1.0,2.0,48.0,87.0,2500.0,6.0,3.0,5.0,6.0,28167.0,652.0,6.9,0.0,0.0,149.0,179.0,3.0,2.0,0.0,3.0,,0.0,6.0,3.0,1.0,4.0,1.0,1.0,14.0,4.0,8.0,4.0,7.0,0.0,0.0,1.0,3.0,68.4,0.0,0.0,0.0,196429.0,197169.0,700.0,193929.0,N,Cash,N
68566925,11000.0,11000.0,11000.0,36 months,9.17,350.67,B,B2,PRINTER,10+ years,MORTGAGE,69000.0,Not Verified,Dec-2015,Fully Paid,n,credit_card,Credit card refinancing,OH,21.34,0.0,Sep-2004,680.0,684.0,1.0,52.0,,9.0,0.0,8137.0,84.8,18.0,w,0.0,0.0,12610.028752448,12610.03,11000.0,1610.03,0.0,0.0,0.0,Jan-2019,350.59,,Dec-2018,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,205780.0,0.0,3.0,0.0,3.0,17.0,25792.0,63.0,0.0,2.0,4361.0,67.0,9600.0,2.0,1.0,1.0,5.0,22864.0,463.0,94.6,0.0,0.0,127.0,135.0,13.0,13.0,2.0,13.0,,1.0,,0.0,4.0,4.0,4.0,5.0,8.0,5.0,8.0,4.0,9.0,0.0,0.0,0.0,0.0,94.4,75.0,0.0,0.0,231864.0,33929.0,8600.0,41107.0,N,Cash,N
68516838,23850.0,23850.0,23850.0,60 months,17.27,596.21,D,D3,Teacher,10+ years,OWN,68046.0,Not Verified,Dec-2015,Current,n,debt_consolidation,Debt consolidation,VA,24.71,1.0,Sep-1993,665.0,669.0,0.0,23.0,,12.0,0.0,28220.0,91.3,33.0,f,11174.25,11174.25,22610.21,22610.21,12675.75,9934.46,0.0,0.0,0.0,Mar-2019,596.21,Apr-2019,Mar-2019,614.0,610.0,0.0,23.0,1.0,Individual,,,,0.0,342.0,525195.0,0.0,1.0,0.0,0.0,45.0,4453.0,44.0,0.0,0.0,7494.0,80.0,30900.0,0.0,0.0,0.0,0.0,47745.0,6.0,99.9,0.0,0.0,140.0,267.0,70.0,45.0,4.0,99.0,,,23.0,2.0,1.0,7.0,2.0,6.0,9.0,9.0,20.0,8.0,12.0,0.0,0.0,1.0,0.0,90.9,100.0,0.0,0.0,554242.0,32673.0,7500.0,10100.0,N,Cash,N
